2017-07-28 16:18:13,157 [Thread-3:140103913568000] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_shopsales`.`id`, `shop_shopsales`.`saleName`, `shop_shopsales`.`saleDese`, `shop_shopsales`.`salePrice`, `shop_shopsales`.`saleImg`, `shop_shopsales`.`index` FROM `shop_shopsales` LIMIT 4 OFFSET 4; args=()
2017-07-30 09:01:43,042 [Thread-44:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,046 [Thread-44:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,050 [Thread-44:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,054 [Thread-44:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,060 [Thread-44:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_product`.`id`, `xphone_product`.`proName` FROM `xphone_product`; args=()
2017-07-30 09:01:43,061 [Thread-44:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_about`.`id`, `xphone_about`.`name` FROM `xphone_about`; args=()
2017-07-30 09:01:43,063 [Thread-44:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_server`.`id`, `xphone_server`.`name` FROM `xphone_server`; args=()
2017-07-30 09:01:43,787 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-30 09:01:43,788 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_navbars`.`id`, `xphone_navbars`.`NavName`, `xphone_navbars`.`url`, `xphone_navbars`.`english`, `xphone_navbars`.`NavLog`, `xphone_navbars`.`NavImg` FROM `xphone_navbars`; args=()
2017-07-30 09:01:43,800 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '06jg170xco8altff56v80q25kmzgnbz1' AND `django_session`.`expire_date` > '2017-07-30 01:01:43.797512'); args=('06jg170xco8altff56v80q25kmzgnbz1', u'2017-07-30 01:01:43.797512')
2017-07-30 09:01:43,803 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-30 09:01:43,822 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.014) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`img`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`collect_count`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-07-30 09:01:43,826 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,829 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,833 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,837 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:01:43,842 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_product`.`id`, `xphone_product`.`proName` FROM `xphone_product`; args=()
2017-07-30 09:01:43,844 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_about`.`id`, `xphone_about`.`name` FROM `xphone_about`; args=()
2017-07-30 09:01:43,845 [Thread-45:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_server`.`id`, `xphone_server`.`name` FROM `xphone_server`; args=()
2017-07-30 09:09:25,040 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-30 09:09:25,042 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_navbars`.`id`, `xphone_navbars`.`NavName`, `xphone_navbars`.`url`, `xphone_navbars`.`english`, `xphone_navbars`.`NavLog`, `xphone_navbars`.`NavImg` FROM `xphone_navbars`; args=()
2017-07-30 09:09:25,050 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '06jg170xco8altff56v80q25kmzgnbz1' AND `django_session`.`expire_date` > '2017-07-30 01:09:25.048489'); args=('06jg170xco8altff56v80q25kmzgnbz1', u'2017-07-30 01:09:25.048489')
2017-07-30 09:09:25,052 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-30 09:09:25,081 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.025) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`img`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`collect_count`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-07-30 09:09:25,086 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,091 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,095 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,101 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,107 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_product`.`id`, `xphone_product`.`proName` FROM `xphone_product`; args=()
2017-07-30 09:09:25,109 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_about`.`id`, `xphone_about`.`name` FROM `xphone_about`; args=()
2017-07-30 09:09:25,111 [Thread-51:140644435629824] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_server`.`id`, `xphone_server`.`name` FROM `xphone_server`; args=()
2017-07-30 09:09:25,767 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-30 09:09:25,768 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_navbars`.`id`, `xphone_navbars`.`NavName`, `xphone_navbars`.`url`, `xphone_navbars`.`english`, `xphone_navbars`.`NavLog`, `xphone_navbars`.`NavImg` FROM `xphone_navbars`; args=()
2017-07-30 09:09:25,777 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '06jg170xco8altff56v80q25kmzgnbz1' AND `django_session`.`expire_date` > '2017-07-30 01:09:25.775393'); args=('06jg170xco8altff56v80q25kmzgnbz1', u'2017-07-30 01:09:25.775393')
2017-07-30 09:09:25,780 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-30 09:09:25,802 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.018) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`img`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`collect_count`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-07-30 09:09:25,812 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.006) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,816 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,820 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,824 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
2017-07-30 09:09:25,829 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_product`.`id`, `xphone_product`.`proName` FROM `xphone_product`; args=()
2017-07-30 09:09:25,831 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_about`.`id`, `xphone_about`.`name` FROM `xphone_about`; args=()
2017-07-30 09:09:25,832 [Thread-52:140644445595392] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_server`.`id`, `xphone_server`.`name` FROM `xphone_server`; args=()
2017-07-30 09:09:26,647 [Thread-53:140644072814336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-30 09:09:26,649 [Thread-53:140644072814336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_navbars`.`id`, `xphone_navbars`.`NavName`, `xphone_navbars`.`url`, `xphone_navbars`.`english`, `xphone_navbars`.`NavLog`, `xphone_navbars`.`NavImg` FROM `xphone_navbars`; args=()
2017-07-30 09:09:26,658 [Thread-53:140644072814336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '06jg170xco8altff56v80q25kmzgnbz1' AND `django_session`.`expire_date` > '2017-07-30 01:09:26.655922'); args=('06jg170xco8altff56v80q25kmzgnbz1', u'2017-07-30 01:09:26.655922')
2017-07-30 09:09:26,660 [Thread-53:140644072814336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-30 09:09:26,664 [Thread-53:140644072814336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_product`.`id`, `xphone_product`.`proName` FROM `xphone_product`; args=()
2017-07-30 09:09:26,666 [Thread-53:140644072814336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_about`.`id`, `xphone_about`.`name` FROM `xphone_about`; args=()
2017-07-30 09:09:26,667 [Thread-53:140644072814336] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `xphone_server`.`id`, `xphone_server`.`name` FROM `xphone_server`; args=()
2017-07-30 09:09:58,337 [Thread-59:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-07-30 09:09:58,339 [Thread-59:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `xphone_navbars`.`id`, `xphone_navbars`.`NavName`, `xphone_navbars`.`url`, `xphone_navbars`.`english`, `xphone_navbars`.`NavLog`, `xphone_navbars`.`NavImg` FROM `xphone_navbars`; args=()
2017-07-30 09:09:58,347 [Thread-59:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '06jg170xco8altff56v80q25kmzgnbz1' AND `django_session`.`expire_date` > '2017-07-30 01:09:58.345557'); args=('06jg170xco8altff56v80q25kmzgnbz1', u'2017-07-30 01:09:58.345557')
2017-07-30 09:09:58,350 [Thread-59:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-07-30 09:09:58,356 [Thread-59:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`img`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`collect_count`, `blog_article`.`category_id` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-07-30 09:09:58,381 [Thread-59:140644426974976] [django.db.backends:89] [utils:execute] [DEBUG]- (0.022) SELECT `phone_auth_userinfo`.`id`, `phone_auth_userinfo`.`avatar`, `phone_auth_userinfo`.`name`, `phone_auth_userinfo`.`password`, `phone_auth_userinfo`.`email`, `phone_auth_userinfo`.`phoneNumber`, `phone_auth_userinfo`.`addr`, `phone_auth_userinfo`.`regDate`, `phone_auth_userinfo`.`isDelete`, `phone_auth_userinfo`.`extra` FROM `phone_auth_userinfo` WHERE `phone_auth_userinfo`.`id` = 1; args=(1,)
